iter,theta_naive,theta_dml_of,theta_dml_cf
0,0.2852627750018319,0.4044734593934479,0.38217879694256984
1,0.39487172189432546,0.5337139280288541,0.5339364424562537
2,0.20290510328702788,0.5307034821857324,0.536735466226057
3,0.25431019496964985,0.5216393106204534,0.5251269726797323
4,0.17830865777675595,0.5094578384533239,0.520929000690372
5,0.31639563677820204,0.4513477499285531,0.4393566251945102
6,0.43128205591699914,0.5240201482170765,0.5393942078608894
7,0.29810507572232064,0.5277933051542486,0.5045980883252975
8,0.3396822019804187,0.5208546470307109,0.5173084499422275
9,0.3652937034556416,0.5102864273414374,0.5356475792403376
10,0.3449123996070842,0.48883048801952295,0.4879796991491171
11,0.26276037069588504,0.43427641516069293,0.4505048219735185
12,0.29277896340173193,0.46288041776712774,0.4405095746539428
13,0.2802560415550986,0.5544406394362071,0.507122373434997
14,0.3749805080510877,0.4485138679151638,0.4623299514989592
15,0.24358527229056556,0.4248057385510447,0.4200772267691899
16,0.3255442400808004,0.5233747884248129,0.5188908062272816
17,0.37973203018366386,0.5205583696366206,0.499595527076234
18,0.33768122323965905,0.4756476571901759,0.48783149567562006
19,0.23859184686074061,0.4834531275850348,0.4929406632958076
20,0.2600311377485961,0.472849054633139,0.4920901757337217
21,0.28512653733710236,0.5326978694992157,0.5111437684670035
22,0.2886024911938507,0.5156315359092769,0.4891979646400456
23,0.2023885388930832,0.47213530840111756,0.46386745338421526
24,0.2964059715361936,0.5035303303840454,0.5351918592846179
25,0.39188951773065245,0.5537875326850814,0.5544294035531679
26,0.2509245556866519,0.5049202016705823,0.4952881741662138
27,0.2976182734694356,0.5703793474512435,0.5678994665297322
28,0.27880416082361387,0.4103356794712246,0.41193896756367987
29,0.4067896661521001,0.503287213641847,0.5002519195493615
30,0.21041186615849505,0.49983955691975934,0.4786645664057257
31,0.21499120614766398,0.5176146686169595,0.5280324792200368
32,0.37357647225200286,0.5120176716079728,0.49500360639583707
33,0.13073567765854693,0.5003894333355742,0.5039041870577152
34,0.2610687730251321,0.4281266426427819,0.42772884559587393
35,0.2931390220237243,0.5281425024598013,0.5263472066714814
36,0.38978599070660314,0.4688141978067906,0.4517544095890708
37,0.2955091338324869,0.5567525143546409,0.5540980805485451
38,0.23808735509690357,0.5019940345304222,0.48370531141569895
39,0.3552339725945991,0.5666579983182319,0.5596527727873812
40,0.45316232294162867,0.6124144748317614,0.5980913572610383
41,0.2968208792958116,0.48309689678668644,0.47626263391353646
42,0.24062165817087475,0.5157203357920337,0.47258479047049806
43,0.24332234911860387,0.4544839344118176,0.4483519362946636
44,0.29064029881459563,0.4630532284703497,0.4884222236202916
45,0.24583770530364418,0.4121580427283596,0.4236312512858937
46,0.33300513976548224,0.4584804404820794,0.4797324526945452
47,0.2760381282963907,0.499298926422739,0.4913379247242297
