iter,theta_naive,theta_dml_of,theta_dml_cf
0,0.37248505013646976,0.05865602790391362,0.4560341012525477
1,0.4716054253369193,0.10143665371227065,0.5632653719157389
2,0.3124668103643935,0.010090453970476303,0.5249963369004382
3,0.343120941440366,-0.018745493018145088,0.5171303548930807
4,0.26808541875389097,0.07435423696740716,0.5217064271600003
5,0.367680031205501,-0.044389048439170777,0.45062696197981844
6,0.4932928319918726,0.05208330774053792,0.5496045124713506
7,0.3656165217343925,0.0662340202248782,0.5166965957869293
8,0.4075108393890455,-0.044708061877500795,0.5024802807532244
9,0.4382983130665237,-0.03085015816779774,0.5364788962489604
10,0.41215847912813947,0.12070478647850542,0.513389215812091
11,0.33851757297798835,0.09124627116095527,0.42948085270890446
12,0.37082234148957216,-0.017790945470589313,0.48235869451625674
13,0.3878215388273518,-0.024446904071806164,0.5571377330457349
14,0.43427513014473224,0.009877279107959777,0.5022255311130107
15,0.31669966878905886,-0.007802240211989122,0.4622271929784109
16,0.38156321690646183,0.04748033549664061,0.5509556643288377
17,0.4510572591188167,-0.08652804893766525,0.5189933087021382
18,0.4247218012028977,-0.023274464186845156,0.49908170345322633
19,0.3231172588468365,-0.1099490882995478,0.526447105503483
20,0.3589054475971397,-0.13330721294548517,0.5160471351922518
21,0.4017866214780737,0.01707212826561043,0.5520777921668565
22,0.36651997380715123,-0.0028712098612640544,0.4879425281706176
23,0.34065770782731497,0.10042209192624207,0.49026831824686967
24,0.33560762023323365,0.0039610219704818185,0.5247824310031483
25,0.43231029129837195,0.09205077695810902,0.5400744871468565
26,0.3220534208374978,0.03905287369745683,0.5020879438241379
27,0.4056464174501691,0.09384393421156159,0.5643493774164189
28,0.331348002532384,-0.07601969707770265,0.41725628772661894
29,0.481500555942741,-0.020136575258392662,0.4877907835475583
30,0.3120142561470209,0.11159143374297971,0.4857026302506326
31,0.307291632166947,-0.017830929754108132,0.5287866071921041
32,0.42983237740079905,-0.10763750431410671,0.4893791278298554
33,0.22209593749785725,0.009190957160485257,0.5194289780623105
34,0.31429730259746236,0.0005255154025739199,0.42844362049808343
35,0.3541791783441851,0.058268620233828006,0.5376320824610265
36,0.4233721163400862,0.08155814799901066,0.4592844080391651
37,0.39537348449583837,-0.07115707728493445,0.5816275342405051
38,0.3246336901902272,-0.0014569519240432538,0.5058549961122316
39,0.4027346656766271,0.027234474099381144,0.5697042229656789
40,0.5296572199899183,-0.02886665865461932,0.6432145446553731
41,0.4150618880450582,-0.01379979993340942,0.5090873646474033
42,0.3241350811460168,-0.032747321879195566,0.4859501026277785
43,0.3283533444608431,-0.1467426889841013,0.472315957116028
44,0.42015830468613646,-0.05311605716523567,0.5231329594471485
45,0.33232952066967264,-0.13990271438042926,0.46696934283589536
46,0.4195084798829531,0.06257177058984772,0.5113948013457457
47,0.3472623650289004,-0.004059887500506908,0.45996838812990315
48,0.46452354584107985,0.028632350444896506,0.5264924698084379
49,0.3091784335981204,0.12540185474108542,0.4667980518081883
50,0.310552565258892,-0.10206932552792133,0.4881559026512628
51,0.4102404611006908,0.1345478576564408,0.544835813074584
52,0.3526147106091675,0.08106545429243434,0.5910616013658078
53,0.4813049798307859,0.0150824003022286,0.600850529002216
54,0.40938582981274996,0.013201354000407476,0.5699876525448702
55,0.4384375298515239,-0.1164996857036665,0.5158616153849177
