iter,theta_naive,theta_dml_of,theta_dml_cf
0,0.43147749047600725,0.449078212299601,0.47882254488385056
1,0.5193442261178273,0.5809119104691213,0.584690025778874
2,0.37945789960789295,0.5555773742433429,0.5541035630550096
3,0.4038017706674676,0.502321954610036,0.5321266550830253
4,0.3184848907710234,0.5452120164374471,0.5496649298326106
5,0.41648836673427464,0.4762496403144472,0.49168260220287663
6,0.5340041342647948,0.5387455260997822,0.5770276565296729
7,0.40419490284751386,0.5395622666978906,0.5463599788779038
8,0.4549771668717154,0.5229679898245985,0.5351529930677876
9,0.4739574595354213,0.5689257249103686,0.5752544927920525
10,0.46305239867617437,0.5333796007376849,0.5270110146921734
11,0.3767356863179898,0.4533034378014815,0.47807234776091645
12,0.4168234236871423,0.4972057679268731,0.5117987119973872
13,0.42100316470336113,0.5569073373253016,0.5614349477896816
14,0.4875572587315964,0.49458651436060935,0.48934005964803845
15,0.37497536119702013,0.4783376450538136,0.48595375310987904
16,0.4410155501983468,0.5459701841533751,0.56441666494492
17,0.47035823029560747,0.5371563693300073,0.5423772081307914
18,0.4637242494646077,0.5235402004470232,0.534181564108941
19,0.3680084704411418,0.5247037839337245,0.5318158064676002
20,0.39261569550735215,0.5422776784120166,0.5243191979081867
21,0.45248214614331606,0.5581102912589084,0.5742051746108692
22,0.3924225966430375,0.5232805768164652,0.522742913624949
23,0.37276579807909554,0.5228629017289134,0.5344627924693623
24,0.3612785025012977,0.529699757270408,0.539394869284002
25,0.47291455439218055,0.5490420917742715,0.5683839604955572
26,0.3673525827355176,0.5081930766785867,0.518541235112435
27,0.4310629559470628,0.5727636709100601,0.5812692380840633
28,0.375589969389093,0.4456268645732758,0.4583328285423529
29,0.4884312229502162,0.5072390148209016,0.5112212461005334
30,0.3666694326577321,0.5168040481286292,0.5316262929896155
31,0.37038783066727254,0.5445998214724889,0.5464299699839602
32,0.4476765494097143,0.494201637888866,0.5007271592895937
33,0.28253304325905276,0.5172698715028647,0.5311111911964365
34,0.33590704663000626,0.44903908953850646,0.4546063067053245
35,0.3899343389267294,0.5244781288630505,0.5380720557348684
