iter,theta_naive,theta_dml_of,theta_dml_cf
0,0.3794657310151004,0.03616031711426195,0.44510082745349794
1,0.47590310770033206,0.03366498322374355,0.5740680947743872
2,0.31111145177933636,-0.03154432923702613,0.5342073405676473
3,0.348656325359696,-0.007371101075518802,0.5217962732726366
4,0.26534993683373215,0.023931735629658113,0.5251289867862607
5,0.3752559692567816,-0.09024472585700381,0.45972236953280693
6,0.5025102453251261,0.036711634471340404,0.5518524857293629
7,0.3714748071762813,0.1415782235585551,0.5135800871843801
8,0.417008359192745,0.0873231621766552,0.5096964275383377
9,0.4230068480538448,-0.006013411755094528,0.5447844290747671
10,0.4201105855833828,0.045565181279839696,0.51264216882236
11,0.3358514453087212,0.0360648875843802,0.45107197064030186
12,0.3709680008830828,-0.028199530396497648,0.48029506993995486
13,0.3709022666318844,-0.05079515733848316,0.54766785595689
14,0.4414250134117677,-0.06827096934033675,0.4936539444061231
15,0.3091561730589927,-0.0972276468610751,0.4595207290375459
16,0.3915695750320294,0.051171567092196724,0.5443019695338739
17,0.44695181492718367,0.0583669472239493,0.5246699296181191
18,0.41726892189033765,-0.09989482796659908,0.4962878391369407
19,0.32792354642246957,-0.0715282163841045,0.5331374781476604
20,0.36481014772674036,0.007224350283168823,0.5173615660612106
21,0.39634607275337075,0.06556371876124259,0.5503499884208949
22,0.38185653893135185,-0.07153618946348518,0.4863776994853157
23,0.3165566433102517,0.0929731214417515,0.4958638240530666
24,0.3486795912987498,0.0396077489550472,0.5289803732277074
25,0.44269462056321207,0.02353067179803874,0.5555439930273867
26,0.32622240065276364,0.02272053220799412,0.5013859824564733
27,0.3960817570990142,-0.04374007898778771,0.5755757172087919
28,0.32776358863149496,-0.05562826840127751,0.4221154736432812
29,0.482620694015667,-0.053114896857640946,0.49628124762277454
30,0.32748738069463706,0.0425015169142114,0.5079944497297386
31,0.3099090631808243,-0.020242795409919988,0.5381215833633066
32,0.43139674311742027,-0.006056310279108681,0.49122059429999065
33,0.23676492862879703,-0.032654869767725705,0.5182734337581532
34,0.30696810281899906,-0.06997628759241935,0.4400341903618012
35,0.3514237123123841,0.01095822484664533,0.5427711813683785
36,0.42734686650072373,-0.018364531938765263,0.46409190548119417
37,0.3888439160424824,0.0928232854821914,0.5895014599511985
38,0.3202238329175137,0.06687405831472915,0.5037131751712346
39,0.4114784776471337,-0.0032326807524202346,0.5702386084907004
40,0.5265500707125712,-0.053661377560828345,0.6391912354492516
41,0.4127854260035452,-0.09434124038042577,0.5188761024453297
42,0.31831398887248463,-0.0903683324690074,0.486746997194798
43,0.32165032182315084,-0.062066799672471515,0.4799314110642456
44,0.4182311311940477,0.011633343014128605,0.5230601021443069
45,0.3325695965367867,-0.03433696459188622,0.4595242764342145
46,0.409230411684151,0.10845044326875636,0.504869096262488
47,0.3318648034696016,0.0007118867907700814,0.46838057445089093
48,0.46585881629902165,0.027685023581229515,0.5315399444850133
49,0.302077416253429,0.06880647496442897,0.47665936029336226
50,0.3317939109087034,0.02965876089101995,0.47861386070532164
51,0.40023131511484583,0.07434466236358347,0.5435204076486632
52,0.3519105029806592,-0.007760213307538004,0.600322536186413
53,0.48542698883483537,-0.07430548681144633,0.6095065496281173
54,0.4092677507273465,-0.12822064384781764,0.5636964981245355
55,0.43880939482824255,-0.08669986896836752,0.5083304332372041
56,0.33899027143830757,0.016459682789230882,0.5080532338385981
57,0.33678355281795325,0.1672479809172608,0.4795504199059066
58,0.42005707856876584,0.17568612824732352,0.6609864673372279
59,0.38568291152346124,-0.03166708183607857,0.5472704231244641
60,0.33801167998098075,0.0546746120385505,0.556130133412448
61,0.45796875518748525,0.012059457269042034,0.5818596486983482
62,0.44670676305936,-0.01873454744683263,0.49585025629007906
63,0.3132724913643856,0.0021551330484474484,0.5025955789930526
64,0.41274847726607167,-0.07756949286825637,0.506707264349607
65,0.36802741149350443,0.06591366856106039,0.5368849251558541
66,0.416660736906767,-0.04970449117011515,0.5487180350983666
67,0.23092543512856223,-0.0062212474544827735,0.4962479843921268
68,0.37620193233685095,-0.052760292584534484,0.5567434830969464
69,0.27309848907078427,-0.017475286117296762,0.4764774924823651
70,0.4642880677347211,0.013528826160654974,0.516108561968365
71,0.4046680452328301,0.06496664290074514,0.47888090089069213
72,0.3817995143746298,0.051390635236274934,0.5656418054913244
73,0.28551789019330026,-0.045334632712701724,0.4044239622606969
74,0.4334569130566257,0.04368228608617721,0.5486053912201379
75,0.3745246681239384,-0.03862960845669228,0.47354269324356774
76,0.3172001738136393,0.05373163177734486,0.4628171144488728
77,0.3997356839362905,0.04443279488836245,0.47044825311769994
78,0.3376307091682693,-0.17165178958803437,0.4750590055504258
79,0.38421047908347117,-0.07450311463231171,0.48141481106014045
80,0.35996176356290216,-0.030990790004990883,0.5201351950727138
81,0.3172876256634817,-0.1423552659209127,0.4382069401780044
82,0.27086370527675735,0.06882648072781765,0.5980394782860005
83,0.3501954821406564,0.04968890661564463,0.5301379395027134
84,0.32864972017280814,-0.08990802395505958,0.4259396821437095
85,0.4243993614594616,-0.03824860027950687,0.5123019979964974
86,0.2723771912665097,0.02021681546615211,0.5361370915268341
87,0.37563287102169224,-0.05369726517959567,0.47987045206700024
88,0.3831712258590903,0.0008382399033851967,0.4691455114277506
89,0.438915260063958,0.010701964928150247,0.5314062484922313
90,0.4365983719293782,0.05004734511643946,0.5391091844042848
91,0.343863309641919,-0.00827852611436387,0.4613934236155985
92,0.48028416391624457,0.10872328305899133,0.5564897038045559
93,0.32274608750023637,-0.017437866601501328,0.45359678917870644
94,0.29075391578668697,3.202019894185924e-06,0.5177796959499877
95,0.40393802358140746,-0.05329783619319108,0.573073857317927
96,0.3597956566689768,-0.028895025180281402,0.5442209042286947
97,0.16437435437635034,0.11402601851132385,0.4634846603573638
98,0.388174103488469,-0.0047997168707522185,0.5131481791374815
99,0.27466527483924275,0.08606830607613217,0.5515904962557967
100,0.3986369227371652,0.022142948453068485,0.449010353859162
101,0.4432830978132832,-0.03513155719024813,0.48872131336147323
102,0.3968909869922132,0.03184604202268464,0.5054014800087088
103,0.4270361213155552,-0.017351924716415234,0.48778975156399645
104,0.3542951626867965,-0.009346170559179925,0.5229552480547001
105,0.28793690256338483,-0.16418404267050923,0.5087712807289138
106,0.3456326479298979,-0.058414111405803035,0.5471497418536939
107,0.31713390656632645,0.039197041943151795,0.49642690402748074
108,0.43060001141658194,0.017963741415170067,0.5075981211261819
109,0.3741754715033401,-0.023407089802897862,0.47479258353060755
