iter,theta_naive,theta_dml_of,theta_dml_cf
0,0.4245915737912742,0.46094797454996894,0.47503313144540127
1,0.5206050570769015,0.5790223294562239,0.5921136914096933
2,0.36079894670948925,0.556305677063691,0.5535875212853943
3,0.4075605508152578,0.5168211509807717,0.5391066732503297
4,0.3100939911709265,0.5409720306013588,0.5493787935991753
5,0.4110295543608162,0.4759867367088555,0.4871902773299448
6,0.5372573910340739,0.5577362948388769,0.5794517319150215
7,0.4111658569644721,0.5437776563994046,0.5421155712892782
8,0.46218189176834756,0.5304596229324886,0.5376131298468095
9,0.4666741003406272,0.5653038644485484,0.5744192921257507
10,0.45903599041331916,0.5362602570826123,0.5298573968452432
11,0.37328241742748924,0.4569766693632958,0.47311750791366947
12,0.4076453962895004,0.5033417504423077,0.5118143734449832
13,0.41933812276117843,0.56205819346281,0.5641683237608867
14,0.48016402705943306,0.4976183058560912,0.502717065925121
15,0.3556324239327746,0.48393938075824244,0.47675157132071433
16,0.43922584645039336,0.5552378990802669,0.5641984146857492
17,0.4766152995277426,0.5339775739319227,0.5447495342403087
18,0.4593500826720918,0.5204736797682816,0.5348306753578324
19,0.36917664855820725,0.5245546952171053,0.5352572887601154
20,0.3912763077927098,0.5307929560985863,0.5262401705831216
21,0.42770547925663643,0.5519557479202375,0.5691207832553158
22,0.4071518691877847,0.5281704330021865,0.5228582123931658
23,0.3657467448706714,0.5302652135675159,0.5250560168719102
24,0.3753020896552941,0.5241692569278995,0.543271368797116
25,0.4696605116489093,0.5605643237815816,0.5755012180145289
26,0.37522611718642906,0.5134750973952887,0.5285660581676779
27,0.4197809019334227,0.5845252257137992,0.5908319318166004
28,0.3736116410677566,0.4447152019831751,0.4584921446538821
29,0.49956281230565375,0.5139337020160335,0.5210198044395098
30,0.3818921914696398,0.5237438885394082,0.532865241646591
31,0.36836607233393376,0.5549617333908216,0.5526536527523294
32,0.4521891263444487,0.4946662128457351,0.5107416193206411
33,0.29552379622402164,0.5294392876385271,0.541573630641826
34,0.33215402700000285,0.44549103145913743,0.4529071160715636
35,0.38498887668735987,0.5282738226437841,0.538372914580368
36,0.4741186551636459,0.5009973022285189,0.49955412093888457
37,0.41802301299973144,0.5771820158404463,0.5923645760758502
38,0.3673650460824217,0.5461923609025842,0.5452649220657354
39,0.45079124817582855,0.5798385402081025,0.5820810745199606
40,0.5419112441279008,0.6188997229913262,0.6427307751215432
41,0.4527603669011694,0.5289738508747736,0.5444071006121538
42,0.36426021152629484,0.5361112399983361,0.5227024506649718
43,0.37532080442379606,0.48465624701606547,0.5023324377016585
44,0.45880774561935783,0.5262980586795993,0.5494457347671886
45,0.38527971232376773,0.47496760906235713,0.49017145108450877
46,0.45378792861456346,0.5295381241844799,0.5440919268780748
47,0.3686874317575157,0.48678674405171835,0.48953274792958223
48,0.5036303854613633,0.5380941219611527,0.5427590129262853
49,0.35706836609065346,0.48659928934276425,0.49702737180758855
50,0.36154137309531703,0.513752069103097,0.5101851041113814
51,0.4325052360883046,0.5598273850827451,0.5474765700203197
52,0.39893530894630413,0.5802065535174793,0.5916991372051791
53,0.5285468293744344,0.6052138451726211,0.6154152817996116
54,0.4455237445171806,0.5534841911300327,0.5875823731532853
55,0.47293130490350055,0.5432987583346373,0.5462171129633323
56,0.39091749063305103,0.5017626949949056,0.5267601883761178
57,0.3843698964779425,0.4908486465762896,0.4916671306168496
58,0.4589748710524958,0.6416727493084635,0.6605978001259045
59,0.42047202422971414,0.5412187889536175,0.5585372340235876
60,0.37534210344112134,0.5562863444927495,0.5659583703699076
61,0.4904768682378855,0.5805153634080549,0.5815728007476708
62,0.4745716681442824,0.5056011395430101,0.5191636139926905
63,0.3397315774860009,0.5441103918948632,0.5392402505184392
64,0.4661545036292039,0.5048862950462947,0.5204096180823953
65,0.4256793254284314,0.5606746119731542,0.5563344584338492
66,0.4546149963688258,0.5453365285560149,0.5583729626879042
67,0.28906687436293343,0.49727030443925735,0.5039244755854049
68,0.428199248087655,0.5854824808173885,0.5911861218033201
69,0.31840342005619743,0.49181581853929973,0.4969410798896781
70,0.4988636866588892,0.5327157966015316,0.5343541607741619
71,0.4573204954835429,0.5077484275904268,0.5050808176013715
72,0.43183544044771643,0.5612579332876866,0.571037130781151
73,0.32537693560866415,0.4235613142436725,0.43029106960456953
74,0.4628317870051594,0.5443321738883853,0.5613732457351591
75,0.4114501342199945,0.47855582369860306,0.4942167881062147
76,0.3694997866887924,0.48698144134868643,0.48642933864401683
77,0.4387094012470113,0.4947908343478847,0.5052376350325448
78,0.38799530462015097,0.5206511211102416,0.5153519287021182
79,0.4347652959093332,0.5280141732100815,0.5194721650873256
80,0.40692239382265927,0.5217650349105548,0.5352897406317088
81,0.35945633123108534,0.46973543505034376,0.47268360042720065
82,0.3227951993997607,0.5537979226753771,0.592773511667864
83,0.3942629426802781,0.5463931405204063,0.554634743474535
84,0.37171985577842903,0.4820938421407243,0.4711957240617235
85,0.47066680040921555,0.5213699721688884,0.5330873461639121
86,0.3095904152854181,0.5452630559126078,0.5538486207891086
87,0.43913029746953874,0.4987261431363926,0.5032131738403646
88,0.4221189635160598,0.48258941098490327,0.4958961019120668
89,0.47028370116635104,0.5425627112138913,0.5629396093408525
90,0.4753195952657608,0.5394714038689448,0.5581367080394435
91,0.3899407177579883,0.47747528716919097,0.4968988680694557
92,0.5095643932379474,0.5673575261501075,0.5820839580616739
93,0.36838511924371903,0.4722967897690501,0.4848652336687733
94,0.3366922543424209,0.5194819402773276,0.5234825438196318
95,0.45098306471144955,0.5809310395789379,0.5817541550998784
96,0.396728681717762,0.5424524727037962,0.5608747059290103
97,0.22296393253670943,0.4615993810627643,0.4821569263043081
98,0.44109912600307294,0.5371176657298808,0.5476721359468274
99,0.34286761159747825,0.5591284250062913,0.58767997182499
